"Year","State","Type","Production","Avg","Measures","Materials","Chemical","Value"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENAZATE = 586)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(DIAZINON = 57801)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(FENPROPATHRIN = 127901)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","INSECTICIDE","0.102"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE","1.079"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINOSAD = 110003)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","0.025"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(CUPRAMMONIUM ACETATE = 36011)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(METALDEHYDE = 53001)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / APPLICATION","(MINERAL OIL = 63502)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE","0.486"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","13.682"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","5.169"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYMOXANIL = 129106)","FUNGICIDE","0.136"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","0.412"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FAMOXADONE = 113202)","FUNGICIDE","0.136"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.275"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE","0.54"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE","0.085"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.247"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","0.031"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CLETHODIM = 121011)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(DICHLOBENIL = 27401)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(DIURON = 35505)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(NORFLURAZON = 105801)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ORYZALIN = 104201)","HERBICIDE","3.045"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PARAQUAT = 61601)","HERBICIDE","0.67"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(S-METOLACHLOR = 108800)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SIMAZINE = 80807)","HERBICIDE","0.777"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SULFENTRAZONE = 129081)","HERBICIDE","0.203"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(TERBACIL = 12701)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(DIAZINON = 57801)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(FENPROPATHRIN = 127901)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(IMIDACLOPRID = 129099)","INSECTICIDE","0.116"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE","1.566"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(SPINOSAD = 110003)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","0.042"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(CUPRAMMONIUM ACETATE = 36011)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(METALDEHYDE = 53001)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN LB / ACRE / YEAR","(MINERAL OIL = 63502)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(AZOXYSTROBIN = 128810)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BOSCALID = 128008)","FUNGICIDE","1.5"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","1.6"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE","4.1"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYMOXANIL = 129106)","FUNGICIDE","1"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE","1.5"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FAMOXADONE = 113202)","FUNGICIDE","1"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE","1.5"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MEFENOXAM = 113502)","FUNGICIDE","1.1"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE","1.4"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE","1.5"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","1.9"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CLETHODIM = 121011)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DICHLOBENIL = 27401)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DIURON = 35505)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(NORFLURAZON = 105801)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ORYZALIN = 104201)","HERBICIDE","1.5"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PARAQUAT = 61601)","HERBICIDE","2.4"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(S-METOLACHLOR = 108800)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SIMAZINE = 80807)","HERBICIDE","1.1"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SULFENTRAZONE = 129081)","HERBICIDE","1"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(TERBACIL = 12701)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BIFENAZATE = 586)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(DIAZINON = 57801)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(FENPROPATHRIN = 127901)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(IMIDACLOPRID = 129099)","INSECTICIDE","1.1"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MALATHION = 57701)","INSECTICIDE","1.5"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPINETORAM = 110007)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(SPINOSAD = 110003)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","1.7"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(CUPRAMMONIUM ACETATE = 36011)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(METALDEHYDE = 53001)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","APPLICATIONS","AVG","MEASURED IN NUMBER","(MINERAL OIL = 63502)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BOSCALID = 128008)","FUNGICIDE","38"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CALCIUM POLYSULFIDE = 76702)","FUNGICIDE","31"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CAPTAN = 81301)","FUNGICIDE","95"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYMOXANIL = 129106)","FUNGICIDE","39"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CYPRODINIL = 288202)","FUNGICIDE","60"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FAMOXADONE = 113202)","FUNGICIDE","39"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","FUNGICIDE","60"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUOPYRAM = 80302)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(IPRODIONE = 109801)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MEFENOXAM = 113502)","FUNGICIDE","30"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","FUNGICIDE","58"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","FUNGICIDE","38"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","FUNGICIDE","96"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CARFENTRAZONE-ETHYL = 128712)","HERBICIDE","73"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CLETHODIM = 121011)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(DICHLOBENIL = 27401)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(DIURON = 35505)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MESOTRIONE = 122990)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(NORFLURAZON = 105801)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ORYZALIN = 104201)","HERBICIDE","51"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PARAQUAT = 61601)","HERBICIDE","87"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(PENDIMETHALIN = 108501)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(S-METOLACHLOR = 108800)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SIMAZINE = 80807)","HERBICIDE","62"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SULFENTRAZONE = 129081)","HERBICIDE","36"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TERBACIL = 12701)","HERBICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","HERBICIDE","92"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENAZATE = 586)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(DIAZINON = 57801)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(FENPROPATHRIN = 127901)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(IMIDACLOPRID = 129099)","INSECTICIDE","78"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MALATHION = 57701)","INSECTICIDE","67"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINETORAM = 110007)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(SPINOSAD = 110003)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","INSECTICIDE","97"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(ZETA-CYPERMETHRIN = 129064)","INSECTICIDE","52"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(CUPRAMMONIUM ACETATE = 36011)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(METALDEHYDE = 53001)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(MINERAL OIL = 63502)","OTHER","(D)"
2017,"WASHINGTON"," BEARING","TREATED","AVG","MEASURED IN PCT OF AREA BEARING","(TOTAL)","OTHER","(D)"
2017,"WASHINGTON"," BLACK","ACRES HARVESTED"," "," "," ","","110"
2017,"WASHINGTON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","250,000"
2017,"WASHINGTON"," BLACK","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2017,"WASHINGTON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
2017,"WASHINGTON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","10,000"
2017,"WASHINGTON"," BLACK","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
2017,"WASHINGTON"," BLACK","PRODUCTION"," ","MEASURED IN LB"," ","","(D)"
